Date,Area,Sector_Number,Daily_Ridership,Weather,Vehicle_Availability,Delay_Minutes
2024-05-11,Sector 57,57,1363,Cloudy,1.0,6.3
2024-05-12,Sector 57,57,1479,Clear,2.7,8.3
2024-05-13,Sector 57,57,1613,Rain,1.0,9.7
2024-05-14,Sector 57,57,1543,Clear,1.0,4.7
2024-05-15,Sector 57,57,1615,Clear,3.5,4.8
2024-05-16,Sector 57,57,1554,Clear,2.7,5.1
2024-05-17,Sector 57,57,1434,Clear,1.0,3.2
2024-05-18,Sector 57,57,1444,Clear,1.0,7.5
2024-05-19,Sector 57,57,1204,Cloudy,4.1,6.9
2024-05-20,Sector 57,57,1229,Clear,1.0,5.2
2024-05-21,Sector 57,57,1590,Clear,1.0,4.4
2024-05-22,Sector 57,57,1567,Cloudy,1.0,6.3
2024-05-23,Sector 57,57,1561,Clear,7.3,3.6
2024-05-24,Sector 57,57,1647,Cloudy,1.0,8.4
2024-05-25,Sector 57,57,1360,Clear,1.3,3.9
2024-05-26,Sector 57,57,1328,Cloudy,1.0,7.0
2024-05-27,Sector 57,57,1593,Clear,1.1,6.0
2024-05-28,Sector 57,57,1462,Clear,1.0,7.0
2024-05-29,Sector 57,57,1502,Cloudy,1.0,7.4
2024-05-30,Sector 57,57,1544,Clear,1.0,6.5
2024-05-31,Sector 57,57,1550,Clear,8.7,4.6
2024-06-01,Sector 57,57,1327,Cloudy,1.0,4.3
2024-06-02,Sector 57,57,1312,Rain,1.0,9.8
2024-06-03,Sector 57,57,1422,Clear,1.0,5.4
2024-06-04,Sector 57,57,1449,Cloudy,1.8,6.4
2024-06-05,Sector 57,57,1672,Cloudy,1.0,7.1
2024-06-06,Sector 57,57,1492,Rain,1.0,9.6
2024-06-07,Sector 57,57,1530,Clear,6.3,6.7
2024-06-08,Sector 57,57,1220,Clear,1.0,3.3
2024-06-09,Sector 57,57,1568,Clear,1.0,6.0
2024-06-10,Sector 57,57,1437,Clear,1.0,6.5
2024-06-11,Sector 57,57,1409,Clear,1.0,7.1
2024-06-12,Sector 57,57,1504,Clear,4.3,4.5
2024-06-13,Sector 57,57,1431,Rain,1.0,10.4
2024-06-14,Sector 57,57,1538,Rain,1.0,11.1
2024-06-15,Sector 57,57,1211,Clear,1.0,2.9
2024-06-16,Sector 57,57,1438,Clear,1.0,3.0
2024-06-17,Sector 57,57,1584,Clear,7.7,5.3
2024-06-18,Sector 57,57,1492,Clear,1.0,6.0
2024-06-19,Sector 57,57,1359,Cloudy,1.0,4.8
2024-06-20,Sector 57,57,1431,Clear,1.0,5.9
2024-06-21,Sector 57,57,1505,Clear,1.0,2.6
2024-06-22,Sector 57,57,1229,Rain,1.0,10.0
2024-06-23,Sector 57,57,1242,Cloudy,1.4,6.1
2024-06-24,Sector 57,57,1586,Cloudy,5.9,9.9
2024-06-25,Sector 57,57,1508,Cloudy,3.0,5.2
2024-06-26,Sector 57,57,1504,Clear,1.0,5.8
2024-06-27,Sector 57,57,1538,Clear,1.0,6.7
2024-06-28,Sector 57,57,1477,Clear,1.0,3.1
2024-06-29,Sector 57,57,1321,Rain,1.0,9.6
2024-06-30,Sector 57,57,1364,Cloudy,1.1,8.8
2024-07-01,Sector 57,57,1558,Clear,1.0,2.5
2024-07-02,Sector 57,57,1530,Cloudy,1.0,6.8
2024-07-03,Sector 57,57,1611,Clear,3.9,4.0
2024-07-04,Sector 57,57,1487,Clear,2.4,4.3
2024-07-05,Sector 57,57,1368,Rain,1.0,8.1
2024-07-06,Sector 57,57,1411,Clear,4.5,7.4
2024-07-07,Sector 57,57,1296,Clear,3.8,5.4
2024-07-08,Sector 57,57,1414,Clear,1.0,3.7
2024-07-09,Sector 57,57,1540,Clear,4.7,4.3
2024-07-10,Sector 57,57,1510,Rain,1.0,8.1
2024-07-11,Sector 57,57,1367,Clear,10.9,4.1
2024-07-12,Sector 57,57,1533,Clear,1.9,5.4
2024-07-13,Sector 57,57,1471,Clear,1.9,3.5
2024-07-14,Sector 57,57,1337,Clear,1.0,3.0
2024-07-15,Sector 57,57,1451,Clear,3.9,5.5
2024-07-16,Sector 57,57,1328,Clear,1.0,4.4
2024-07-17,Sector 57,57,1647,Cloudy,1.0,7.8
2024-07-18,Sector 57,57,1425,Clear,1.0,5.6
2024-07-19,Sector 57,57,1347,Clear,1.0,4.8
2024-07-20,Sector 57,57,1312,Clear,1.0,5.2
2024-07-21,Sector 57,57,1388,Cloudy,1.0,6.5
2024-07-22,Sector 57,57,1571,Clear,4.3,5.9
2024-07-23,Sector 57,57,1406,Rain,1.0,8.5
2024-07-24,Sector 57,57,1455,Cloudy,2.2,7.9
2024-07-25,Sector 57,57,1462,Cloudy,1.0,7.6
2024-07-26,Sector 57,57,1545,Cloudy,5.4,6.3
2024-07-27,Sector 57,57,1346,Clear,11.3,5.8
2024-07-28,Sector 57,57,1318,Clear,1.0,6.0
2024-07-29,Sector 57,57,1537,Clear,1.4,4.9
2024-07-30,Sector 57,57,1340,Clear,1.0,5.8
2024-07-31,Sector 57,57,1492,Clear,1.0,5.0
2024-08-01,Sector 57,57,1474,Clear,1.0,4.7
2024-08-02,Sector 57,57,1450,Rain,1.0,10.6
2024-08-03,Sector 57,57,1267,Clear,4.2,7.1
2024-08-04,Sector 57,57,1299,Clear,1.5,2.8
2024-08-05,Sector 57,57,1403,Clear,1.0,6.8
2024-08-06,Sector 57,57,1685,Rain,1.0,10.3
2024-08-07,Sector 57,57,1567,Cloudy,1.0,6.5
2024-08-08,Sector 57,57,1543,Cloudy,11.2,7.4
2024-08-09,Sector 57,57,1403,Clear,4.2,3.7
2024-08-10,Sector 57,57,1200,Clear,3.4,2.3
2024-08-11,Sector 57,57,1264,Clear,1.0,1.2
2024-08-12,Sector 57,57,1455,Clear,4.5,6.5
2024-08-13,Sector 57,57,1320,Cloudy,1.0,6.7
2024-08-14,Sector 57,57,1485,Clear,1.8,5.3
2024-08-15,Sector 57,57,1536,Clear,1.0,7.0
2024-08-16,Sector 57,57,1250,Clear,3.7,5.3
2024-08-17,Sector 57,57,1200,Rain,1.0,11.6
2024-08-18,Sector 57,57,1382,Rain,1.0,9.0
2024-08-19,Sector 57,57,1473,Clear,6.4,5.6
2024-08-20,Sector 57,57,1365,Rain,1.0,9.2
2024-08-21,Sector 57,57,1502,Cloudy,5.3,6.6
2024-08-22,Sector 57,57,1387,Clear,4.9,4.2
2024-08-23,Sector 57,57,1417,Rain,1.0,11.7
2024-08-24,Sector 57,57,1175,Clear,4.9,4.3
2024-08-25,Sector 57,57,1273,Clear,3.2,3.3
2024-08-26,Sector 57,57,1523,Rain,1.0,10.9
2024-08-27,Sector 57,57,1394,Clear,1.0,5.0
2024-08-28,Sector 57,57,1490,Clear,2.3,6.6
2024-08-29,Sector 57,57,1430,Rain,1.0,10.1
2024-08-30,Sector 57,57,1526,Rain,1.0,9.0
2024-08-31,Sector 57,57,1229,Cloudy,2.5,8.6
2024-09-01,Sector 57,57,1402,Rain,1.0,9.8
2024-09-02,Sector 57,57,1491,Clear,1.8,5.0
2024-09-03,Sector 57,57,1453,Rain,1.0,7.7
2024-09-04,Sector 57,57,1455,Clear,1.5,5.3
2024-09-05,Sector 57,57,1391,Clear,2.1,7.8
2024-09-06,Sector 57,57,1385,Clear,2.7,6.3
2024-09-07,Sector 57,57,1288,Clear,1.0,4.9
2024-09-08,Sector 57,57,1162,Clear,8.0,3.9
2024-09-09,Sector 57,57,1378,Clear,1.0,2.8
2024-09-10,Sector 57,57,1349,Clear,1.0,6.1
2024-09-11,Sector 57,57,1478,Clear,1.0,5.5
2024-09-12,Sector 57,57,1479,Clear,1.0,4.7
2024-09-13,Sector 57,57,1537,Clear,1.0,5.3
2024-09-14,Sector 57,57,1235,Clear,3.1,7.1
2024-09-15,Sector 57,57,1194,Clear,5.7,4.8
2024-09-16,Sector 57,57,1302,Clear,1.0,5.3
2024-09-17,Sector 57,57,1451,Clear,1.0,7.3
2024-09-18,Sector 57,57,1547,Cloudy,1.0,11.4
2024-09-19,Sector 57,57,1421,Clear,3.0,3.2
2024-09-20,Sector 57,57,1430,Clear,1.0,6.3
2024-09-21,Sector 57,57,1262,Clear,1.0,3.6
2024-09-22,Sector 57,57,1284,Clear,1.0,3.1
2024-09-23,Sector 57,57,1513,Clear,1.0,5.1
2024-09-24,Sector 57,57,1592,Rain,1.0,9.2
2024-09-25,Sector 57,57,1470,Clear,1.0,5.8
2024-09-26,Sector 57,57,1476,Rain,1.0,11.9
2024-09-27,Sector 57,57,1407,Clear,1.0,4.2
2024-09-28,Sector 57,57,1253,Clear,5.3,6.8
2024-09-29,Sector 57,57,1252,Rain,1.0,10.0
2024-09-30,Sector 57,57,1396,Clear,4.7,4.2
2024-10-01,Sector 57,57,1438,Rain,1.0,10.7
2024-10-02,Sector 57,57,1481,Clear,3.5,5.7
2024-10-03,Sector 57,57,1433,Cloudy,1.0,3.7
2024-10-04,Sector 57,57,1404,Cloudy,1.0,5.7
2024-10-05,Sector 57,57,1274,Clear,1.0,3.7
2024-10-06,Sector 57,57,1181,Clear,1.4,7.4
2024-10-07,Sector 57,57,1498,Cloudy,1.0,3.6
2024-10-08,Sector 57,57,1393,Cloudy,1.0,5.8
2024-10-09,Sector 57,57,1330,Clear,2.3,5.8
2024-10-10,Sector 57,57,1469,Cloudy,2.2,10.8
2024-10-11,Sector 57,57,1474,Clear,8.1,4.5
2024-10-12,Sector 57,57,1192,Cloudy,1.0,6.6
2024-10-13,Sector 57,57,1320,Clear,1.0,3.5
2024-10-14,Sector 57,57,1486,Clear,1.0,5.8
2024-10-15,Sector 57,57,1601,Clear,1.0,5.1
2024-10-16,Sector 57,57,1412,Clear,3.9,4.2
2024-10-17,Sector 57,57,1428,Rain,1.0,10.3
2024-10-18,Sector 57,57,1381,Cloudy,1.0,7.5
2024-10-19,Sector 57,57,1311,Clear,1.0,2.9
2024-10-20,Sector 57,57,1269,Cloudy,1.0,9.8
2024-10-21,Sector 57,57,1519,Clear,1.5,5.6
2024-10-22,Sector 57,57,1398,Clear,6.9,3.0
2024-10-23,Sector 57,57,1476,Clear,3.5,4.4
2024-10-24,Sector 57,57,1416,Clear,1.0,3.6
2024-10-25,Sector 57,57,1278,Clear,1.0,7.4
2024-10-26,Sector 57,57,1327,Rain,1.0,11.5
2024-10-27,Sector 57,57,1123,Clear,3.2,4.5
2024-10-28,Sector 57,57,1425,Clear,1.0,4.5
2024-10-29,Sector 57,57,1427,Clear,2.2,5.6
2024-10-30,Sector 57,57,1439,Cloudy,1.0,5.2
2024-10-31,Sector 57,57,1445,Rain,1.0,11.9
2024-11-01,Sector 57,57,1445,Rain,1.0,10.4
2024-11-02,Sector 57,57,1309,Clear,2.8,5.8
2024-11-03,Sector 57,57,1269,Clear,6.4,6.0
2024-11-04,Sector 57,57,1669,Clear,1.8,4.3
2024-11-05,Sector 57,57,1415,Rain,1.0,11.5
2024-11-06,Sector 57,57,1341,Clear,7.9,5.7
2024-11-07,Sector 57,57,1325,Cloudy,1.0,6.5
2024-11-08,Sector 57,57,1504,Clear,1.0,4.5
2024-11-09,Sector 57,57,1147,Clear,1.3,4.0
2024-11-10,Sector 57,57,1181,Clear,1.0,5.7
2024-11-11,Sector 57,57,1334,Clear,1.0,2.9
2024-11-12,Sector 57,57,1490,Clear,1.0,4.1
2024-11-13,Sector 57,57,1566,Clear,1.4,3.3
2024-11-14,Sector 57,57,1372,Rain,1.0,12.4
2024-11-15,Sector 57,57,1490,Clear,1.0,5.6
2024-11-16,Sector 57,57,1064,Clear,1.0,7.0
2024-11-17,Sector 57,57,1227,Clear,1.1,4.9
2024-11-18,Sector 57,57,1509,Clear,1.8,3.0
2024-11-19,Sector 57,57,1431,Rain,1.0,10.1
2024-11-20,Sector 57,57,1544,Clear,1.0,7.7
2024-11-21,Sector 57,57,1268,Clear,2.0,4.8
2024-11-22,Sector 57,57,1398,Clear,1.0,5.5
2024-11-23,Sector 57,57,1337,Clear,1.0,5.6
2024-11-24,Sector 57,57,1337,Clear,1.4,5.4
2024-11-25,Sector 57,57,1509,Clear,8.5,5.4
2024-11-26,Sector 57,57,1484,Clear,1.7,6.0
2024-11-27,Sector 57,57,1369,Clear,2.2,5.0
2024-11-28,Sector 57,57,1401,Clear,1.0,5.3
2024-11-29,Sector 57,57,1668,Clear,1.0,4.9
2024-11-30,Sector 57,57,1197,Rain,1.0,11.7
2024-12-01,Sector 57,57,1185,Clear,1.0,4.7
2024-12-02,Sector 57,57,1531,Cloudy,2.2,6.0
2024-12-03,Sector 57,57,1383,Clear,1.0,4.5
2024-12-04,Sector 57,57,1629,Clear,5.3,3.6
2024-12-05,Sector 57,57,1711,Cloudy,1.0,6.1
2024-12-06,Sector 57,57,1457,Rain,1.0,11.4
2024-12-07,Sector 57,57,1341,Cloudy,1.0,5.2
2024-12-08,Sector 57,57,1159,Clear,1.0,5.1
2024-12-09,Sector 57,57,1570,Clear,1.0,3.6
2024-12-10,Sector 57,57,1290,Clear,1.0,5.8
2024-12-11,Sector 57,57,1369,Clear,8.4,5.5
2024-12-12,Sector 57,57,1495,Clear,4.7,6.0
2024-12-13,Sector 57,57,1534,Rain,1.0,10.0
2024-12-14,Sector 57,57,1196,Clear,1.0,3.9
2024-12-15,Sector 57,57,1278,Cloudy,3.7,7.8
2024-12-16,Sector 57,57,1348,Clear,3.2,5.0
2024-12-17,Sector 57,57,1464,Cloudy,1.0,7.6
2024-12-18,Sector 57,57,1424,Clear,1.0,3.3
2024-12-19,Sector 57,57,1440,Clear,1.0,3.4
2024-12-20,Sector 57,57,1552,Clear,1.0,5.4
2024-12-21,Sector 57,57,1357,Cloudy,3.4,6.8
2024-12-22,Sector 57,57,1382,Clear,6.7,3.6
2024-12-23,Sector 57,57,1489,Rain,1.0,9.6
2024-12-24,Sector 57,57,1563,Clear,4.7,6.4
2024-12-25,Sector 57,57,1499,Rain,1.0,10.7
2024-12-26,Sector 57,57,1461,Clear,3.5,3.8
2024-12-27,Sector 57,57,1554,Clear,1.0,5.0
2024-12-28,Sector 57,57,1305,Clear,1.0,7.2
2024-12-29,Sector 57,57,1315,Clear,1.0,5.7
2024-12-30,Sector 57,57,1601,Cloudy,1.0,6.0
2024-12-31,Sector 57,57,1594,Clear,2.1,4.0
2025-01-01,Sector 57,57,1485,Cloudy,1.0,6.3
2025-01-02,Sector 57,57,1587,Clear,1.0,5.2
2025-01-03,Sector 57,57,1404,Clear,1.0,5.5
2025-01-04,Sector 57,57,1325,Rain,1.0,13.5
2025-01-05,Sector 57,57,1287,Cloudy,1.0,5.8
2025-01-06,Sector 57,57,1517,Rain,1.0,8.1
2025-01-07,Sector 57,57,1582,Clear,3.0,6.7
2025-01-08,Sector 57,57,1568,Rain,1.0,9.3
2025-01-09,Sector 57,57,1558,Clear,5.4,5.2
2025-01-10,Sector 57,57,1535,Rain,1.0,11.2
2025-01-11,Sector 57,57,1346,Clear,1.3,5.1
2025-01-12,Sector 57,57,1464,Clear,7.2,6.3
2025-01-13,Sector 57,57,1394,Cloudy,2.2,9.0
2025-01-14,Sector 57,57,1471,Cloudy,1.0,7.3
2025-01-15,Sector 57,57,1565,Clear,3.2,5.7
2025-01-16,Sector 57,57,1662,Clear,1.0,7.5
2025-01-17,Sector 57,57,1502,Cloudy,1.0,6.0
2025-01-18,Sector 57,57,1346,Clear,3.0,3.1
2025-01-19,Sector 57,57,1259,Cloudy,1.0,6.8
2025-01-20,Sector 57,57,1489,Clear,1.0,5.8
2025-01-21,Sector 57,57,1598,Clear,1.0,1.3
2025-01-22,Sector 57,57,1674,Clear,1.0,7.1
2025-01-23,Sector 57,57,1515,Clear,1.4,3.6
2025-01-24,Sector 57,57,1472,Clear,1.0,5.0
2025-01-25,Sector 57,57,1384,Clear,1.0,6.3
2025-01-26,Sector 57,57,1240,Clear,1.0,4.7
2025-01-27,Sector 57,57,1651,Clear,1.0,3.6
2025-01-28,Sector 57,57,1440,Clear,1.0,5.3
2025-01-29,Sector 57,57,1574,Clear,1.0,8.3
2025-01-30,Sector 57,57,1574,Clear,1.0,3.0
2025-01-31,Sector 57,57,1603,Clear,1.0,3.1
2025-02-01,Sector 57,57,1408,Clear,2.5,3.7
2025-02-02,Sector 57,57,1387,Rain,1.0,8.9
2025-02-03,Sector 57,57,1590,Clear,1.1,4.9
2025-02-04,Sector 57,57,1626,Cloudy,1.0,9.6
2025-02-05,Sector 57,57,1710,Clear,3.0,5.8
2025-02-06,Sector 57,57,1462,Cloudy,2.9,5.6
2025-02-07,Sector 57,57,1399,Clear,5.8,5.4
2025-02-08,Sector 57,57,1261,Clear,8.9,5.5
2025-02-09,Sector 57,57,1239,Cloudy,1.0,9.4
2025-02-10,Sector 57,57,1458,Clear,1.0,5.1
2025-02-11,Sector 57,57,1448,Rain,1.0,8.5
2025-02-12,Sector 57,57,1527,Cloudy,1.0,7.5
2025-02-13,Sector 57,57,1637,Rain,1.0,8.5
2025-02-14,Sector 57,57,1619,Rain,1.0,10.0
2025-02-15,Sector 57,57,1348,Clear,2.0,5.7
2025-02-16,Sector 57,57,1356,Rain,1.0,10.7
2025-02-17,Sector 57,57,1740,Clear,5.4,6.0
2025-02-18,Sector 57,57,1620,Clear,4.4,5.9
2025-02-19,Sector 57,57,1584,Clear,2.0,6.4
2025-02-20,Sector 57,57,1581,Clear,1.0,2.2
2025-02-21,Sector 57,57,1546,Clear,1.0,4.7
2025-02-22,Sector 57,57,1580,Clear,1.0,6.7
2025-02-23,Sector 57,57,1392,Clear,4.8,2.9
2025-02-24,Sector 57,57,1587,Cloudy,3.6,6.7
2025-02-25,Sector 57,57,1433,Cloudy,1.0,4.7
2025-02-26,Sector 57,57,1521,Clear,1.1,5.6
2025-02-27,Sector 57,57,1529,Cloudy,1.0,7.1
2025-02-28,Sector 57,57,1619,Clear,7.1,5.3
2025-03-01,Sector 57,57,1347,Clear,1.5,4.3
2025-03-02,Sector 57,57,1418,Clear,1.0,3.6
2025-03-03,Sector 57,57,1527,Clear,1.0,6.6
2025-03-04,Sector 57,57,1485,Clear,1.3,4.3
2025-03-05,Sector 57,57,1483,Clear,2.6,5.1
2025-03-06,Sector 57,57,1566,Clear,1.0,5.4
2025-03-07,Sector 57,57,1591,Cloudy,1.0,4.9
2025-03-08,Sector 57,57,1401,Clear,1.0,5.1
2025-03-09,Sector 57,57,1347,Clear,1.0,6.0
2025-03-10,Sector 57,57,1572,Rain,1.0,10.5
2025-03-11,Sector 57,57,1557,Cloudy,1.0,6.0
2025-03-12,Sector 57,57,1495,Clear,5.1,3.9
2025-03-13,Sector 57,57,1593,Rain,1.0,9.5
2025-03-14,Sector 57,57,1741,Clear,3.1,3.6
2025-03-15,Sector 57,57,1409,Clear,1.0,6.5
2025-03-16,Sector 57,57,1297,Cloudy,1.0,7.3
2025-03-17,Sector 57,57,1713,Clear,1.0,7.2
2025-03-18,Sector 57,57,1696,Cloudy,1.0,7.0
2025-03-19,Sector 57,57,1711,Clear,1.0,5.7
2025-03-20,Sector 57,57,1585,Cloudy,2.8,6.7
2025-03-21,Sector 57,57,1522,Clear,5.1,8.3
2025-03-22,Sector 57,57,1348,Rain,1.0,9.8
2025-03-23,Sector 57,57,1523,Clear,2.5,5.5
2025-03-24,Sector 57,57,1728,Clear,1.0,6.7
2025-03-25,Sector 57,57,1511,Clear,1.3,6.3
2025-03-26,Sector 57,57,1374,Clear,1.3,6.5
2025-03-27,Sector 57,57,1589,Clear,3.8,3.3
2025-03-28,Sector 57,57,1513,Clear,1.0,3.6
2025-03-29,Sector 57,57,1366,Cloudy,1.1,4.9
2025-03-30,Sector 57,57,1406,Clear,1.6,3.8
2025-03-31,Sector 57,57,1627,Cloudy,3.1,6.3
2025-04-01,Sector 57,57,1524,Rain,1.0,10.0
2025-04-02,Sector 57,57,1603,Clear,3.5,6.0
2025-04-03,Sector 57,57,1581,Clear,1.0,2.6
2025-04-04,Sector 57,57,1394,Cloudy,1.0,3.8
2025-04-05,Sector 57,57,1474,Rain,1.0,12.6
2025-04-06,Sector 57,57,1388,Cloudy,1.0,4.9
2025-04-07,Sector 57,57,1483,Clear,2.8,6.6
2025-04-08,Sector 57,57,1529,Clear,1.0,6.6
2025-04-09,Sector 57,57,1609,Clear,1.0,7.0
2025-04-10,Sector 57,57,1596,Clear,1.1,6.6
2025-04-11,Sector 57,57,1647,Clear,1.0,5.1
2025-04-12,Sector 57,57,1464,Cloudy,2.4,5.5
2025-04-13,Sector 57,57,1326,Rain,1.0,9.9
2025-04-14,Sector 57,57,1337,Clear,1.0,4.0
2025-04-15,Sector 57,57,1602,Rain,1.0,11.2
2025-04-16,Sector 57,57,1645,Cloudy,1.0,5.9
2025-04-17,Sector 57,57,1573,Cloudy,1.0,9.2
2025-04-18,Sector 57,57,1647,Rain,1.0,9.8
2025-04-19,Sector 57,57,1340,Clear,4.1,6.6
2025-04-20,Sector 57,57,1396,Clear,1.0,4.9
2025-04-21,Sector 57,57,1511,Rain,1.0,9.8
2025-04-22,Sector 57,57,1649,Clear,8.1,5.9
2025-04-23,Sector 57,57,1511,Clear,1.0,4.9
2025-04-24,Sector 57,57,1766,Cloudy,1.0,5.3
2025-04-25,Sector 57,57,1545,Rain,1.0,10.3
2025-04-26,Sector 57,57,1492,Clear,1.0,5.2
2025-04-27,Sector 57,57,1381,Cloudy,1.0,5.9
2025-04-28,Sector 57,57,1702,Clear,3.3,5.0
2025-04-29,Sector 57,57,1698,Rain,1.0,10.1
2025-04-30,Sector 57,57,1558,Clear,1.0,5.4
2025-05-01,Sector 57,57,1609,Clear,6.3,5.5
2025-05-02,Sector 57,57,1695,Clear,1.0,5.8
2025-05-03,Sector 57,57,1446,Cloudy,1.0,4.9
2025-05-04,Sector 57,57,1341,Clear,2.9,3.1
2025-05-05,Sector 57,57,1590,Clear,6.9,4.9
2025-05-06,Sector 57,57,1519,Cloudy,2.3,5.9
2025-05-07,Sector 57,57,1596,Clear,1.0,5.7
2025-05-08,Sector 57,57,1514,Clear,2.3,6.3
2025-05-09,Sector 57,57,1613,Clear,1.0,3.7
2025-05-10,Sector 57,57,1262,Rain,1.0,11.7
2025-05-11,Sector 57,57,1319,Rain,1.0,11.8
2025-05-12,Sector 57,57,1511,Clear,1.0,6.0
2025-05-13,Sector 57,57,1565,Clear,10.3,5.5
2025-05-14,Sector 57,57,1448,Clear,1.0,2.8
2025-05-15,Sector 57,57,1501,Cloudy,1.0,6.7
2025-05-16,Sector 57,57,1643,Clear,4.0,5.1
2025-05-17,Sector 57,57,1488,Clear,1.1,5.8
2025-05-18,Sector 57,57,1193,Clear,2.7,5.6
2025-05-19,Sector 57,57,1524,Clear,1.0,5.4
2025-05-20,Sector 57,57,1683,Clear,3.1,4.2
2025-05-21,Sector 57,57,1606,Clear,1.0,5.5
2025-05-22,Sector 57,57,1607,Clear,1.0,6.3
2025-05-23,Sector 57,57,1619,Clear,4.2,6.9
2025-05-24,Sector 57,57,1323,Cloudy,1.0,5.6
2025-05-25,Sector 57,57,1423,Clear,3.7,6.4
2025-05-26,Sector 57,57,1609,Clear,1.0,5.5
2025-05-27,Sector 57,57,1577,Clear,7.5,4.9
2025-05-28,Sector 57,57,1533,Rain,1.0,8.3
2025-05-29,Sector 57,57,1562,Clear,1.0,6.2
2025-05-30,Sector 57,57,1467,Clear,5.4,3.2
2025-05-31,Sector 57,57,1452,Clear,1.8,4.4
2025-06-01,Sector 57,57,1275,Clear,1.0,5.3
2025-06-02,Sector 57,57,1492,Rain,1.0,12.5
2025-06-03,Sector 57,57,1620,Cloudy,1.0,7.0
2025-06-04,Sector 57,57,1585,Clear,1.0,3.6
2025-06-05,Sector 57,57,1517,Clear,1.0,6.1
2025-06-06,Sector 57,57,1411,Clear,5.8,6.5
2025-06-07,Sector 57,57,1388,Clear,1.0,5.0
2025-06-08,Sector 57,57,1337,Clear,1.0,7.4
2025-06-09,Sector 57,57,1596,Clear,1.8,5.2
2025-06-10,Sector 57,57,1510,Clear,7.3,3.1
2025-06-11,Sector 57,57,1403,Rain,1.0,7.6
2025-06-12,Sector 57,57,1433,Clear,7.7,4.3
2025-06-13,Sector 57,57,1514,Clear,1.0,5.4
2025-06-14,Sector 57,57,1394,Clear,5.3,5.7
2025-06-15,Sector 57,57,1284,Cloudy,1.0,5.3
2025-06-16,Sector 57,57,1482,Clear,1.0,5.1
2025-06-17,Sector 57,57,1615,Clear,1.0,2.7
2025-06-18,Sector 57,57,1641,Cloudy,1.0,5.2
2025-06-19,Sector 57,57,1568,Clear,1.0,4.8
2025-06-20,Sector 57,57,1519,Clear,8.9,4.1
2025-06-21,Sector 57,57,1324,Clear,1.0,3.4
2025-06-22,Sector 57,57,1423,Clear,1.0,5.2
2025-06-23,Sector 57,57,1513,Clear,1.0,5.3
2025-06-24,Sector 57,57,1618,Clear,4.3,7.4
2025-06-25,Sector 57,57,1621,Clear,1.0,3.3
2025-06-26,Sector 57,57,1572,Cloudy,1.0,5.0
2025-06-27,Sector 57,57,1493,Clear,3.5,6.8
2025-06-28,Sector 57,57,1334,Clear,1.0,4.9
2025-06-29,Sector 57,57,1227,Clear,5.1,5.1
2025-06-30,Sector 57,57,1528,Cloudy,1.0,6.5
2025-07-01,Sector 57,57,1524,Cloudy,1.0,8.1
2025-07-02,Sector 57,57,1412,Rain,1.0,10.9
2025-07-03,Sector 57,57,1732,Clear,9.2,3.4
2025-07-04,Sector 57,57,1576,Cloudy,1.9,7.1
2025-07-05,Sector 57,57,1290,Clear,1.0,2.9
2025-07-06,Sector 57,57,1537,Clear,1.7,6.6
2025-07-07,Sector 57,57,1482,Rain,1.0,10.5
2025-07-08,Sector 57,57,1595,Clear,3.3,4.2
2025-07-09,Sector 57,57,1530,Clear,9.1,4.4
2025-07-10,Sector 57,57,1481,Cloudy,1.0,4.6
2025-07-11,Sector 57,57,1491,Clear,5.4,5.1
2025-07-12,Sector 57,57,1478,Clear,4.2,3.6
2025-07-13,Sector 57,57,1428,Clear,1.0,3.7
2025-07-14,Sector 57,57,1506,Clear,4.3,6.2
2025-07-15,Sector 57,57,1339,Clear,1.0,4.6
2025-07-16,Sector 57,57,1541,Clear,1.0,5.9
2025-07-17,Sector 57,57,1406,Clear,3.4,6.5
2025-07-18,Sector 57,57,1559,Clear,5.7,5.3
2025-07-19,Sector 57,57,1285,Clear,3.1,4.5
2025-07-20,Sector 57,57,1293,Clear,8.6,6.1
2025-07-21,Sector 57,57,1454,Clear,4.2,4.2
2025-07-22,Sector 57,57,1596,Clear,7.4,4.9
2025-07-23,Sector 57,57,1355,Clear,1.0,6.8
2025-07-24,Sector 57,57,1569,Clear,1.0,4.2
2025-07-25,Sector 57,57,1534,Cloudy,1.0,7.2
2025-07-26,Sector 57,57,1333,Cloudy,1.0,7.1
2025-07-27,Sector 57,57,1300,Rain,1.0,11.8
2025-07-28,Sector 57,57,1544,Clear,1.5,4.4
2025-07-29,Sector 57,57,1463,Clear,2.6,3.6
2025-07-30,Sector 57,57,1462,Clear,1.0,4.1
2025-07-31,Sector 57,57,1505,Clear,3.4,4.9
2025-08-01,Sector 57,57,1646,Clear,2.8,6.3
2025-08-02,Sector 57,57,1203,Clear,1.0,1.3
2025-08-03,Sector 57,57,1375,Clear,1.5,6.4
2025-08-04,Sector 57,57,1483,Cloudy,6.9,9.8
2025-08-05,Sector 57,57,1475,Clear,1.1,4.9
2025-08-06,Sector 57,57,1362,Clear,1.0,7.8
2025-08-07,Sector 57,57,1342,Clear,1.0,6.7
2025-08-08,Sector 57,57,1521,Clear,5.0,3.2
2025-08-09,Sector 57,57,1217,Clear,1.0,5.9
2025-08-10,Sector 57,57,1413,Clear,3.6,5.1
2025-08-11,Sector 57,57,1402,Rain,1.0,9.6
2025-08-12,Sector 57,57,1536,Clear,1.0,6.8
